text,lang,id,createdAt,userId,hashtags,userScreenName,retweetedToId,obs
@ertemsener Barcelona,pt,895557555983930000,2017-08-10T08:08:54Z,99456888,,aaMericc,,1
vai barcelona,pt,895477084075815000,2017-08-10T02:49:08Z,179293920,,whymoreira,,1
barcelona forever ❤️💙😍,en,896855009429770000,2017-08-13T22:04:31Z,718654669,,_alotaibix,,1
@Boleiro_Sagaz Barcelona,pt,897129606318350000,2017-08-14T16:15:40Z,214652260,,ffckarine,,1
Visca Barcelona,es,896828681758396000,2017-08-13T20:19:54Z,851636906,,kevinlopoi,,1
T'estimo #Barcelona ❤️,es,898302128166273000,2017-08-17T21:54:51Z,882237710,Barcelona,nuriiaa8,,1
#M'encanta Barcelona,und,898295417288352000,2017-08-17T21:28:11Z,822796218539672000,M,wanzlnimbus,,1
Fuerza Barcelona,es,898308398684537000,2017-08-17T22:19:46Z,485067068,,Saiyagoku,,1
Now Barcelona. 😢😢😢,en,898273569167131000,2017-08-17T20:01:22Z,882805224951489000,,EduGomezChapan,,1
Solidarity. #Barcelona,es,898290547718103000,2017-08-17T21:08:50Z,792611888915972000,Barcelona,jhunterfeed,,1
Barcelona contigo.,pt,898308109239583000,2017-08-17T22:18:37Z,599837264,,natalinamelii,,1
PRAY #Barcelona  🙏🙏🙏🙏,en,898273200081183000,2017-08-17T19:59:54Z,1005004525,Barcelona,arley_leon16,,1
#Barcelona #NoMoreTerrorism,und,898671478593290000,2017-08-18T22:22:31Z,893472445084119000,"Barcelona,NoMoreTerrorism",O1Isaac,,1
#WTF #Barcelona,und,898210809813365000,2017-08-17T15:51:59Z,194619469,"WTF,Barcelona",koksmesexpertnl,,1
@MariaanoQ Barcelona,pt,898191683749327000,2017-08-17T14:35:59Z,584898167,,MatiiCallarami,,1
Barcelona kwwf.....,in,898088768133096000,2017-08-17T07:47:02Z,376389581,,jsilweya,,1
barcelona <3,pt,898367555122975000,2017-08-18T02:14:50Z,546786682,,YOLOAVANTOUT,,1
Barcelona Sitiada.,es,898230443325223000,2017-08-17T17:10:00Z,2908878190,,MalignaBambola,,1
"Charlottesville
Barcelona",es,898227616351740000,2017-08-17T16:58:46Z,470575517,,fabuladoj,,1
"ENTSETZLICH!!! 

#Barcelona",de,898229319268545000,2017-08-17T17:05:32Z,807248867142025000,Barcelona,LittleM56166290,,1
@princepelayo Barcelona 💔💔💔💔,pt,898234696345297000,2017-08-17T17:26:54Z,1676965129,,PaquiAmat,,1
Fuerza❗ #Barcelona ❤❤,es,898246276814209000,2017-08-17T18:12:55Z,3129738898,Barcelona,PatriciaMChef,,1
"Damn, Barcelona. : (",en,898237682702307000,2017-08-17T17:38:46Z,259987971,,kingoflagos,,1
"Barcelona!

#PushAwardsKathNiels",pt,899218252244566000,2017-08-20T10:35:12Z,3235843621,PushAwardsKathNiels,FanAko525,,1
@_JosieVB #Barcelona,und,897941829093532000,2017-08-16T22:03:09Z,623819923,Barcelona,Mohamedagga,,1
Barcelona? KKKKKKK,pt,897947738851037000,2017-08-16T22:26:38Z,2762508628,,geeovanasm_,,1
Fenerbahçe > barcelona 💛💙,tr,897946413463622000,2017-08-16T22:21:22Z,896577278955717000,,vuslatfener,,1
Chao Barcelona,pt,897936531675128000,2017-08-16T21:42:06Z,136452660,,Seba_romero_g,,1
fc barcelona,pt,901410665306309000,2017-08-26T11:47:04Z,2838104072,,x4ier11,,1
@SilkySergio Barcelona?,pt,900106173835248000,2017-08-22T21:23:29Z,2909663605,,Danderweireld,,1
@Squawka Barcelona,pt,899936937837961000,2017-08-22T10:11:00Z,707617234848318000,,adityaspurs,,1
1717 Barcelona,pt,893853380908548000,2017-08-05T15:17:07Z,2831472099,,colinepchrd,,1
BARCELONA STOP,pl,894650567099728000,2017-08-07T20:04:51Z,188090252,,isasimonato,,1
Caralho Barcelona,pt,894630379923092000,2017-08-07T18:44:38Z,831563455626875000,,Bea_Mct,,1
@OCantoOficial Barcelona*,pt,895465277105869000,2017-08-10T02:02:13Z,2826650260,,nicolasmacedo9,,1
@Dembouz Barcelona??? 🤔🤔🤔,pt,894952208894186000,2017-08-08T16:03:28Z,190066113,,Sandrini_Leo,,1
@DIRECTVSports #Barcelona,und,896825632528765000,2017-08-13T20:07:47Z,619059592,Barcelona,LuisArielMeyer,,1
@namelesslauren_ Barcelona,pt,896809828370330000,2017-08-13T19:04:59Z,446378407,,raquel_RMfan,,1
Fuerza Barcelona,es,898246411057332000,2017-08-17T18:13:27Z,214962780,,CarlosJara97,,1
Oh Barcelona 😢,en,898227884816466000,2017-08-17T16:59:50Z,17752881,,Snarglepip,,1
Fuerza #Barcelona ❤,es,898254862562935000,2017-08-17T18:47:02Z,122389092,Barcelona,Nathalieacuna,,1
Oh...Barcelona!!😢💔,en,898252765432087000,2017-08-17T18:38:42Z,1566818414,,MissTrudyAnn,,1
Barcelona t'estimo ❤,es,898250659891261000,2017-08-17T18:30:20Z,277080218,,sense8dailys,,1
¿Barcelona? Noséqué.,fr,898221798881465000,2017-08-17T16:35:39Z,573994570,,tanocolu,,1
Con #Barcelona 🇪🇸,und,898223585642390000,2017-08-17T16:42:45Z,114290920,Barcelona,Fred_StEtienne,,1
Do Barcelona***,pl,898563806598763000,2017-08-18T15:14:40Z,4906694189,,FARIASiGor77,,1
LOL Barcelona..,en,898556609173082000,2017-08-18T14:46:04Z,754340128047456000,,Junior__Agogo,,1
Waaaa barcelona 😭😭😭😭,in,892415619647197000,2017-08-01T16:03:58Z,1240335091,,AylinaDayana,,1
@HazardEdition Barcelona,pt,899619441637560000,2017-08-21T13:09:23Z,161793861,,MazenElSh,,1
@lis_tomasz BARCELONA!!!,pt,898293022332420000,2017-08-17T21:18:40Z,886159889604719000,,Miroslasky,,1
T'estimo Barcelona 💔,es,898288245032706000,2017-08-17T20:59:41Z,863546238834266000,,DavidLucaXxX,,1
T'estimo Barcelona,es,898485700278055000,2017-08-18T10:04:18Z,2570966226,,albawayans,,1
Fuerza #Barcelona,es,898445246215967000,2017-08-18T07:23:33Z,484929309,Barcelona,ElenaArmasSuar,,1
Barcelona juventus,in,900757628946612000,2017-08-24T16:32:08Z,3766716615,,95Mateo_x,,1
@hugohlamadrid Barcelona (?),pt,901961150916698000,2017-08-28T00:14:30Z,2350710116,,oiretsanoMojelA,,1
@GoalAdviser Barcelona,pt,903044241831715000,2017-08-30T23:58:19Z,370410769,,LFC_Nelson,,1
@ertemsener Barcelona,pt,894661396796932000,2017-08-07T20:47:53Z,231149488,,laleleeer,,1
Barcelona humilhando,pt,894645986949313000,2017-08-07T19:46:39Z,2764421621,,pathenopy,,1
Barcelona plora.,pt,898217738786812000,2017-08-17T16:19:31Z,356343469,,felixhzg,,1
@itskingbeasley #Barcelona ❤️,und,898216480495604000,2017-08-17T16:14:31Z,3078456827,Barcelona,Ch10e_mah3r,,1
#Barcelona #Venezuelaestacontigo,und,898327793120887000,2017-08-17T23:36:50Z,894960094504505000,"Barcelona,Venezuelaestacontigo",JoseiTo_Lugo,,1
💔#Barcelona #Cambrils,und,898570962081391000,2017-08-18T15:43:06Z,351591759,"Barcelona,Cambrils",koodlekiri,,1
Dímelo Barcelona!!!,cs,900466854631793000,2017-08-23T21:16:42Z,857471509765399000,,_dudewith3names,,1
@Esp_Interativo Barcelona,pt,900775479891907000,2017-08-24T17:43:04Z,998207324,,phgawso,,1
#DebateHDF Barcelona,pt,900846342641259000,2017-08-24T22:24:39Z,898314021241332000,DebateHDF,fabiocastao13,,1
"Chelsea
Barcelona
. 
.",ro,900750473434726000,2017-08-24T16:03:42Z,2263175604,,arlinddhoxha,,1
@fanatikcomtr Barcelona,pt,900744915994464000,2017-08-24T15:41:37Z,900474587183493000,,merEryldz2,,1
@stephenlynch81 Barcelona,pt,900067603015774000,2017-08-22T18:50:13Z,311976173,,davbhoy7,,1
🇪🇸Barcelona 🛫Cagliari🇮🇹,it,896001846053089000,2017-08-11T13:34:21Z,340922095,,Clara_ssmb,,1
candidato barcelona,es,895480301119357000,2017-08-10T03:01:55Z,357731475,,Rodrigocorbo15,,1
Vai Barcelona!,pt,895476861765132000,2017-08-10T02:48:15Z,234154822,,bernardpaesFLA,,1
"@SouthamptonFC Barcelona,",pt,896288493156147000,2017-08-12T08:33:23Z,3025667793,,stephenmreeves,,1
BARCELONA ?? ¡#ALCARRER!,pt,896851171641618000,2017-08-13T21:49:16Z,743858420,ALCARRER,Jordy934,,1
Barcelona&you❤️💙,en,896852861925167000,2017-08-13T21:55:59Z,873800431348179000,,iDT38x,,1
Visca Barcelona,es,897952943990870000,2017-08-16T22:47:19Z,636603659,,irvin_aldair9,,1
Barcelona #Supercopa,pt,897954902735036000,2017-08-16T22:55:06Z,555856566,Supercopa,Hlabirwa_,,1
@InmaPlata93 Barcelona,pt,896823766038262000,2017-08-13T20:00:22Z,874667481587208000,,HansMaxGamper,,1
2020 barcelona💔,pt,898248231372571000,2017-08-17T18:20:41Z,2284194592,,atletini,,1
Mi Barcelona.,es,898233060575019000,2017-08-17T17:20:24Z,44522016,,dw5757,,1
Barcelona 😔 #BarcelonaTerrorAttack,pt,898259639875158000,2017-08-17T19:06:01Z,127699636,BarcelonaTerrorAttack,DgFeuerriegel,,1
#PrayersForBarcelona #Barcelona,und,898262022240047000,2017-08-17T19:15:29Z,339330146,"PrayersForBarcelona,Barcelona",Joganita,,1
Barcelona. 😢 #PrayforBarcelona 🙏🇪🇸,pt,898235539429753000,2017-08-17T17:30:15Z,3069664384,PrayforBarcelona,carinagrusevska,,1
#Barcelona #Culés 😢,und,898277625063277000,2017-08-17T20:17:29Z,467452551,"Barcelona,Culés",ClausDZMoeller,,1
Waarom????  💔#Barcelona,nl,898299645146800000,2017-08-17T21:44:59Z,164787851,Barcelona,NilyA0302,,1
#Barcelona Ánimo ❤❤,es,898281987152241000,2017-08-17T20:34:49Z,1536421988,Barcelona,juleymamartin22,,1
"🕐 
Bang
 #Barcelona",in,902304916072489000,2017-08-28T23:00:30Z,543142508,Barcelona,RelojBarcelona,,1
Fuck Barcelona,en,903234981996237000,2017-08-31T12:36:15Z,459954284,,ChrisLuvuno,,1
Leaving #Barcelona?,en,893093075232404000,2017-08-03T12:55:56Z,17233494,Barcelona,juanrgamero,,1
"Hahaha. Barcelona! 
😂😂😂",tl,896850886433137000,2017-08-13T21:48:08Z,2242105196,,GomezKudzo,,1
Chau barcelona,ro,896867395192713000,2017-08-13T22:53:44Z,795807524758946000,,juancito2210,,1
CHUPA BARCELONA!!!!!!,pt,896851020625695000,2017-08-13T21:48:40Z,466053939,,Luiprettim,,1
RIP barcelona,en,897936091260441000,2017-08-16T21:40:21Z,296727445,,khaidirKAJ,,1
@master_chio Barcelona ?,pt,898084754163065000,2017-08-17T07:31:05Z,3067723626,,jose51oh,,1
Barcelona <3,pt,898270062733382000,2017-08-17T19:47:26Z,43065239,,jennashulman,,1
soy Barcelona,es,898252425684898000,2017-08-17T18:37:21Z,2922859593,,amazetrax,,1
Barcelona t'estimo❤️,es,898235052869464000,2017-08-17T17:28:19Z,1732912609,,OscarVirtu,,1
"Fuerza, #Barcelona",es,898231705823322000,2017-08-17T17:15:01Z,402824886,Barcelona,OPYelmo,,1
Fuerza Barcelona ♥️,es,898236336313729000,2017-08-17T17:33:25Z,3261060086,,FballZero,,1
T'estimo Barcelona.,es,898313234708546000,2017-08-17T22:38:59Z,388297437,,Irene_SaGo3,,1
"#Barcelona #PrayforBarcelona 
😡😡😡😡",und,898287859165049000,2017-08-17T20:58:09Z,130430196,"Barcelona,PrayforBarcelona",Franckdelalom,,1
Força #Barcelona,pt,898312811088036000,2017-08-17T22:37:18Z,78186066,Barcelona,jaumers,,1
Fuerza Barcelona!,es,898309795362603000,2017-08-17T22:25:19Z,145462105,,aryamchari,,1
"Fora
#Barcelona",pt,898296738498335000,2017-08-17T21:33:26Z,4394307555,Barcelona,Jako_Jorgy,,1
#Barcelona  Fuerza,es,898303541659542000,2017-08-17T22:00:28Z,898302211712832000,Barcelona,PepeInformativo,,1
@icetxe barcelona,pt,898286072395780000,2017-08-17T20:51:03Z,857275298605355000,,maonsae,,1
Fuerza Barcelona,es,898273011316511000,2017-08-17T19:59:09Z,288847878,,HeinzArmando,,1
🇪🇸💔🙏Barcelona Spain 😢🇺🇸,en,898285707495604000,2017-08-17T20:49:36Z,3089464019,,Zuzu1025,,1
Barcelona antifascista 😊,it,898624414325117000,2017-08-18T19:15:30Z,370372796,,QuinAlex,,1
@_Kbriscoe Barcelona 😅,pt,899116112583041000,2017-08-20T03:49:20Z,3281175270,,drey_mcinnes,,1
@FCBarcelona Barcelona,pt,899892994148639000,2017-08-22T07:16:23Z,895590382037283000,,AboodAb44825383,,1
@laliespos BARCELONA💚,pt,900138948139389000,2017-08-22T23:33:43Z,4807254033,,obviouslaliter,,1
#anims #Barcelona!,und,898214093949211000,2017-08-17T16:05:02Z,37625397,"anims,Barcelona",Palezaun,,1
#Barcelona #lovelove,und,898214265915667000,2017-08-17T16:05:43Z,306182868,"Barcelona,lovelove",HelenaTerrones,,1
@Togand Barcelona,pt,901032334870368000,2017-08-25T10:43:43Z,3169786348,,gloriapoch72,,1
@bqreaders Barcelona,pt,900410000807428000,2017-08-23T17:30:47Z,2174859445,,naradu8,,1
Barcelona - Juventus 😐😐,in,900757922543796000,2017-08-24T16:33:18Z,896778352379531000,,IAmMrCule,,1
Barcelona #DeadlineDay,pt,903300731897356000,2017-08-31T16:57:31Z,903235813714129000,DeadlineDay,BrianDenhere,,1
Barcelona més que mai! #Barcelona,und,898289612363145000,2017-08-17T21:05:07Z,985102045,Barcelona,BertranXavi,,1
"RT @MarquesAgnes: Barcelona, t'estimo. #barcelona",es,898247262500868000,2017-08-17T18:16:50Z,706467383804863000,barcelona,evalarrosa74,898243742808908000,1
"RT @MarquesAgnes: Barcelona, t'estimo. #barcelona",es,898253314881495000,2017-08-17T18:40:53Z,326320753,barcelona,angeluza6,898243742808908000,1
"Save Barcelona
¡Ahorre Barcelona!

#CiaoBarto",und,901131261732950000,2017-08-25T17:16:49Z,879067082914247000,CiaoBarto,UpdulMumin,,1
Pray for Barcelona 🙏🏻 #Barcelona #PrayingForBarcelona,en,898302073652953000,2017-08-17T21:54:38Z,1669272204,"Barcelona,PrayingForBarcelona",victoria_lovesy,,1
"BARCELONA  Contigo 
BARCELONA Amb tu",und,898497649854251000,2017-08-18T10:51:47Z,1270771711,,Bachkay,,1
Mi corazón en Barcelona. #Barcelona,es,898212399433613000,2017-08-17T15:58:18Z,129932327,Barcelona,LaPechus,,1
Barcelona psg barcelona(tr) cska,pl,900752952268337000,2017-08-24T16:13:33Z,1612684753,,gokberkhasgul,,1
¡En solidaritat Barcelona! #NoTincPor #Barcelona 💙💛❤️💛❤️💛💙,und,901555461035569000,2017-08-26T21:22:26Z,46928872,"NoTincPor,Barcelona",Bxl_Scot,,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899334182815531000,2017-08-20T18:15:52Z,869989179123528000,,Valverdismo1899,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899333826303930000,2017-08-20T18:14:27Z,348588393,,borjius55,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899350129542656000,2017-08-20T19:19:14Z,288305163,,pep_1973,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899334052796404000,2017-08-20T18:15:21Z,355156482,,MarcGM22,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899363752650449000,2017-08-20T20:13:22Z,430797931,,agustt76,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899566585022747000,2017-08-21T09:39:21Z,107960483,,Georgina447,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899341191485030000,2017-08-20T18:43:43Z,235537626,,Gerard10pm,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899352214132675000,2017-08-20T19:27:31Z,716732920254317000,,FTPau,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899337487948108000,2017-08-20T18:29:00Z,62983284,,titiluni,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899334233147290000,2017-08-20T18:16:04Z,3780701783,,joanpl99,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899338880427713000,2017-08-20T18:34:32Z,30943913,,PTugues,899333689980707000,1
"RT @LaTdP: 💙
1 BARCELONA
2 BARCELONA
4 BARCELONA
5 BARCELONA
10 BARCELONA
14 BARCELONA
16 BARCELONA
17 BARCELONA
18 BARCELONA
20 BARCELONA…",und,899335256565834000,2017-08-20T18:20:08Z,26462814,,crissiesu,899333689980707000,1
Nolito would be perfect for Barcelona # #Barcelona #Barcelona... #Barcelona https://t.co/GGQNMN02Pg #barcelona,en,898963037255848000,2017-08-19T17:41:04Z,2798616144,"Barcelona,Barcelona,Barcelona,barcelona",linadbg,,1
RT @linadbg: Live Commentary: Espanyol 0-0 Barcelona # #Barcelona #Barcelona... #Barcelona https://t.co/OU2te09wIt #barcelona,und,897267645027820000,2017-08-15T01:24:11Z,1710802980,"Barcelona,Barcelona,Barcelona,barcelona",tamekia_a,897267488957895000,1
Live Commentary: Espanyol 0-0 Barcelona # #Barcelona #Barcelona... #Barcelona https://t.co/gyCIyEunJ1 #barcelona,und,898981399889424000,2017-08-19T18:54:02Z,2798616144,"Barcelona,Barcelona,Barcelona,barcelona",linadbg,,1
#Barcelona held #Barcelona https://t.co/hlAFxDAKk4 #Barcelona https://t.co/hZXgsXdBxy,is,897342626617107000,2017-08-15T06:22:08Z,2798748398,"Barcelona,Barcelona,Barcelona",marac00per,,1
#Barcelona held #Barcelona https://t.co/6F07F7iIwU #Barcelona https://t.co/Hhs3pBfNeZ,is,899157627799655000,2017-08-20T06:34:18Z,2588623208,"Barcelona,Barcelona,Barcelona",mandyfreebird1,,1
#Barcelona held #Barcelona https://t.co/IA6coI8yXt #Barcelona https://t.co/QiIZ0zT1NY,is,899035531597668000,2017-08-19T22:29:08Z,2593951230,"Barcelona,Barcelona,Barcelona",MamicV,,1
Denis Suarez could rejoin #Barcelona #Barcelona #Barcelona https://t.co/flfQKHjJg3,en,899129920227426000,2017-08-20T04:44:12Z,2781294222,"Barcelona,Barcelona,Barcelona",mar1orie,,1
Betting Preview: Espanyol v #Barcelona #Barcelona... #Barcelona https://t.co/kSaxYgiOBE,en,899116565538329000,2017-08-20T03:51:08Z,2601372570,"Barcelona,Barcelona,Barcelona",kayadfi,,1
RT @edufeiok: Todos somos BARCELONA #Barcelona,es,898404636964541000,2017-08-18T04:42:11Z,191575952,Barcelona,Charlyremis,898254191805710000,1
"Barcelona, #Spain ❤️Montserrat, Barcelona https://t.co/2virNfJDiJ",und,898282020702311000,2017-08-17T20:34:57Z,784923649472094000,Spain,DoinaBadescu,,1
Business as usual in Barcelona. #Barcelona,en,899363165468856000,2017-08-20T20:11:02Z,4784260249,Barcelona,jacktayler20,,1
RT @edufeiok: Todos somos BARCELONA #Barcelona,es,898371439061062000,2017-08-18T02:30:16Z,878625923096089000,Barcelona,VidelaRJ,898254191805710000,1
#Barcelona #TodosSomosBarcelona Fuerza Barcelona https://t.co/t8W0CIgCIZ,es,898252891235824000,2017-08-17T18:39:12Z,2631666862,"Barcelona,TodosSomosBarcelona",espanaunidad,,1
"Barcelona és poderosa, Barcelona té molt poder.",und,898256078928040000,2017-08-17T18:51:52Z,3896518827,,Knopecracy,,1
Tots Som Barcelona #Barcelona https://t.co/EFzstBCvJz,und,900490518886482000,2017-08-23T22:50:44Z,266851055,Barcelona,sergialarconrec,,1
"¡Hola 🚦 #barcelona @ Barcelona, Spain https://t.co/jDluHn7sTg",eu,900011193833861000,2017-08-22T15:06:04Z,471943135,barcelona,_mms93,,1
RT @bluewhale111: sending love to barcelona #barcelona,en,898213481568244000,2017-08-17T16:02:36Z,1525407547,barcelona,erwan_grz,898211523172192000,1
Barcelona 2010 // Barcelona 2017 https://t.co/zcqjEUEL73,und,898155524675514000,2017-08-17T12:12:18Z,1421938598,,naotensdesaber,,1
"@MIAREsproject Barcelona es forta, barcelona t'estima💞😍",und,898271354566333000,2017-08-17T19:52:34Z,2871931651,,loretina2003,,1
"#Barcelona 🇪🇸💙😢 @ Barcelona, Spain https://t.co/3S2qlzNTbm",en,899328952505967000,2017-08-20T17:55:05Z,56224310,Barcelona,Cir_Supreme,,1
Paris ou Barcelona? — barcelona  https://t.co/CBZpA3zNMK,pt,902975920830652000,2017-08-30T19:26:50Z,787118085014745000,,lwobonucci,,1
"Un abrazo, Barcelona #barcelona https://t.co/TaAsbqOTl5",es,898275880216142000,2017-08-17T20:10:33Z,61558864,barcelona,BellezaPuracom,,1
"""Barcelona"". en Barcelona, Spain https://t.co/WekU6Glmr9",fi,898665396840149000,2017-08-18T21:58:21Z,410103064,,DemiurgoTuiter,,1
Todos con Barcelona. Todos somos Barcelona.,es,898249858766733000,2017-08-17T18:27:09Z,4784155630,,FQuaes,,1
Barcelona - Real Betis 2.5 alt öyleyse #Barcelona,tr,898232989263553000,2017-08-17T17:20:07Z,768090889717707000,Barcelona,sinanyildrim,,1
RT @alex_djiku: Pray for Barcelona 🇪🇸😥🙏🏾#Barcelona,en,898322785147261000,2017-08-17T23:16:56Z,501983194,Barcelona,FaustineVince,898288265878524000,1
RT @edufeiok: Todos somos BARCELONA #Barcelona,es,898392226031587000,2017-08-18T03:52:52Z,2721608581,Barcelona,licarec,898254191805710000,1
"RT @mrPepsiLLas: prayers for Barcelona     🇵🇭 🇪🇸 🙏

 #Barcelona",en,898243265324925000,2017-08-17T18:00:57Z,830449747995533000,Barcelona,KINAMPAYRECORDS,898242535339852000,1
Condena energica al atentado en Barcelona. #Barcelona,es,898223812130603000,2017-08-17T16:43:39Z,4288634123,Barcelona,MarisaRufino2,,1
RT @edufeiok: Todos somos BARCELONA #Barcelona,es,898356335368077000,2017-08-18T01:30:15Z,3308697615,Barcelona,monics_c,898254191805710000,1
Todo meu amor para Barcelona hoje #Barcelona,pt,898331932915782000,2017-08-17T23:53:17Z,53376223,Barcelona,ana303,,1
Barcelona siempre plural #Barcelona https://t.co/seLxuAOoOg,es,898577962378855000,2017-08-18T16:10:55Z,735866981614813000,Barcelona,merce_mag,,1
RT @MicroChunkyChip: Are the Barcelona attackers ... #Barcelona,en,898568328075067000,2017-08-18T15:32:38Z,757700591237734000,Barcelona,nerossister,898220437313913000,1
"@bet365_es Barcelona, Real Madrid, Barcelona y Sevilla",es,897841601996829000,2017-08-16T15:24:53Z,789372254522147000,,ManuCabrera1907,,1
#Barcelona ¡ÁNIMO BARCELONA! https://t.co/hK0D9SwL3R,es,898231164766474000,2017-08-17T17:12:52Z,3405422307,Barcelona,KernowGamer,,1
Fuerza Barcelona #ramblas #Barcelona https://t.co/pROsB30MR1,es,898228883052515000,2017-08-17T17:03:48Z,111615751,"ramblas,Barcelona",Stretford_Dogs,,1
